region_psgc,province_psgc,city_muni_psgc,barangay_psgc,barangay_name,latitude,longitude
040000000,045600000,045636000,045636001,Anawan,14.810254,121.919304
040000000,045600000,045636000,045636002,Atulayan,14.692759,121.964463
040000000,045600000,045636000,045636003,Balesin,14.426793,122.035728
040000000,045600000,045636000,045636004,Bañadero,14.727202,121.968177
040000000,045600000,045636000,045636005,Binibitinan,14.883440,121.895011
040000000,045600000,045636000,045636006,Bislian,14.649785,121.950016
040000000,045600000,045636000,045636007,Bucao,14.703575,121.910132
040000000,045600000,045636000,045636008,Canicanian,14.756613,122.011215
040000000,045600000,045636000,045636009,Kalubakis,14.651666,121.927954
040000000,045600000,045636000,045636010,Languyin,14.720326,122.009588
040000000,045600000,045636000,045636011,Libjo,14.694227,121.929491
040000000,045600000,045636000,045636012,Pamatdan,14.671865,121.988656
040000000,045600000,045636000,045636013,Pilion,14.776157,122.001166
040000000,045600000,045636000,045636014,Pinaglubayan,14.761086,121.977520
040000000,045600000,045636000,045636015,Poblacion,14.715845,121.938031
040000000,045600000,045636000,045636016,Sabang,14.672472,121.915233
040000000,045600000,045636000,045636017,Salipsip,14.830075,121.903550
040000000,045600000,045636000,045636018,Sibulan,14.747233,121.948508
040000000,045600000,045636000,045636019,Taluong,14.854661,121.895728
040000000,045600000,045636000,045636020,Tamulaya-Anitong,14.779747,121.936948
040000000,045600000,045637000,045637001,Apad,14.052794,122.107061
040000000,045600000,045637000,045637002,Argosino,14.059031,122.136201
040000000,045600000,045637000,045637003,Cagbalogo,14.014394,122.158931
040000000,045600000,045637000,045637004,Caridad,14.033049,122.132581
040000000,045600000,045637000,045637005,Cometa,14.040475,122.121974
040000000,045600000,045637000,045637006,Del Pilar,14.088058,122.100802
040000000,045600000,045637000,045637007,Guinhawa,14.060791,122.097841
040000000,045600000,045637000,045637008,Gumubat,14.038357,122.166873
040000000,045600000,045637000,045637009,Magsino,14.046555,122.114825
040000000,045600000,045637000,045637010,Mascariña,14.079328,122.078018
040000000,045600000,045637000,045637011,Montaña,14.068691,122.087126
040000000,045600000,045637000,045637012,Barangay I,14.005245,122.184897
040000000,045600000,045637000,045637013,Barangay II,14.004833,122.183823
040000000,045600000,045637000,045637014,Barangay III,14.005968,122.182587
040000000,045600000,045637000,045637015,Barangay IV,14.008766,122.183987
040000000,045600000,045637000,045637016,Barangay V,14.005303,122.173095
040000000,045600000,045637000,045637017,Barangay VI,14.009566,122.187079
040000000,045600000,045637000,045637018,Sabang,14.113166,122.071608
040000000,045600000,045637000,045637019,Silangan,14.021414,122.176723
040000000,045600000,045637000,045637020,Tagkawa,14.027181,122.147885
040000000,045600000,045637000,045637021,Villa Belen,14.066271,122.129683
040000000,045600000,045637000,045637022,Villa Francia,14.052787,122.146311
040000000,045600000,045637000,045637023,Villa Gomez,14.072637,122.122760
040000000,045600000,045637000,045637024,Villa Mercedes,14.045724,122.156975
040000000,045600000,045638000,045638001,Poblacion I,14.654134,121.579345
040000000,045600000,045638000,045638002,Capalong,14.593164,121.598841
040000000,045600000,045638000,045638003,Cawayan,14.677815,121.613682
040000000,045600000,045638000,045638004,Kiloloran,14.620961,121.567424
040000000,045600000,045638000,045638005,Llavac,14.515829,121.550763
040000000,045600000,045638000,045638006,Lubayat,14.498825,121.615774
040000000,045600000,045638000,045638007,Malapad,14.539060,121.607613
040000000,045600000,045638000,045638008,Maragondon,14.518026,121.579591
040000000,045600000,045638000,045638009,Pandan,14.460402,121.626884
040000000,045600000,045638000,045638011,Tanauan,14.554113,121.572491
040000000,045600000,045638000,045638012,Tignoan,14.572717,121.609299
040000000,045600000,045638000,045638013,Ungos,14.669401,121.607796
040000000,045600000,045638000,045638014,Poblacion 61,14.662953,121.606170
040000000,045600000,045638000,045638015,Maunlad,14.478799,121.568102
040000000,045600000,045638000,045638016,Bagong Silang,14.546634,121.521777
040000000,045600000,045638000,045638017,Masikap,14.392800,121.594569
040000000,045600000,045638000,045638018,Tagumpay,14.581761,121.545738
040000000,045600000,045639000,045639001,Alupay,14.169181,121.679082
040000000,045600000,045639000,045639002,Apasan,14.164589,121.610024
040000000,045600000,045639000,045639003,Banot,14.167630,121.670163
040000000,045600000,045639000,045639008,Bataan,14.140851,121.624340
040000000,045600000,045639000,045639009,Bayongon,14.151229,121.632886
040000000,045600000,045639000,045639010,Bilucao,14.156637,121.662198
040000000,045600000,045639000,045639011,Caldong,14.221647,121.625733
040000000,045600000,045639000,045639012,Ibabang Owain,14.170856,121.656734
040000000,045600000,045639000,045639013,Ilayang Owain,14.145154,121.646607
040000000,045600000,045639000,045639014,Mamala,14.178820,121.620940
040000000,045600000,045639000,045639016,San Bueno,14.186966,121.654833
040000000,045600000,045639000,045639017,San Isidro,14.164703,121.641780
040000000,045600000,045639000,045639018,San Roque,14.162204,121.637043
040000000,045600000,045639000,045639019,Taquico,14.185012,121.635113
040000000,045600000,045640000,045640001,Alibihaban,13.342656,122.718846
040000000,045600000,045640000,045640002,Camflora,13.353078,122.635601
040000000,045600000,045640000,045640003,Mangero,13.254707,122.670284
040000000,045600000,045640000,045640004,Pansoy,13.303415,122.653800
040000000,045600000,045640000,045640005,Tala,13.401510,122.621279
040000000,045600000,045640000,045640006,Talisay,13.227005,122.681391
040000000,045600000,045640000,045640007,Poblacion,13.332409,122.667389
040000000,045600000,045641000,045641001,Arawan,13.912410,121.249938
040000000,045600000,045641000,045641002,Bagong Niing,13.909516,121.293312
040000000,045600000,045641000,045641003,Balat Atis,13.909818,121.324382
040000000,045600000,045641000,045641004,Briones,13.879284,121.324871
040000000,045600000,045641000,045641005,Bulihan,13.927731,121.256985
040000000,045600000,045641000,045641006,Buliran,13.894802,121.300931
040000000,045600000,045641000,045641007,Callejon,13.874849,121.343508
040000000,045600000,045641000,045641008,Corazon,13.878778,121.290554
040000000,045600000,045641000,045641009,"Manuel del Valle, Sr.",13.874171,121.362825
040000000,045600000,045641000,045641010,Loob,13.881054,121.277411
040000000,045600000,045641000,045641011,Magsaysay,13.876615,121.309724
040000000,045600000,045641000,045641012,Matipunso,13.897260,121.267185
040000000,045600000,045641000,045641013,Niing,13.907533,121.278318
040000000,045600000,045641000,045641014,Poblacion,13.894326,121.290303
040000000,045600000,045641000,045641015,Pulo,13.921411,121.322607
040000000,045600000,045641000,045641016,Pury,13.919461,121.314581
040000000,045600000,045641000,045641017,Sampaga,13.915851,121.305901
040000000,045600000,045641000,045641018,Sampaguita,13.887344,121.293900
040000000,045600000,045641000,045641019,San Jose,13.903155,121.309585
040000000,045600000,045641000,045641020,Sinturisan,13.894037,121.321841
040000000,045600000,045642000,045642001,Butanguiad,13.249879,122.530661
040000000,045600000,045642000,045642003,Casay,13.283755,122.560012
040000000,045600000,045642000,045642004,Cawayan I,13.377262,122.543397
040000000,045600000,045642000,045642005,Cawayan II,13.365439,122.554129
040000000,045600000,045642000,045642006,Huyon-Uyon,13.265422,122.612916
040000000,045600000,045642000,045642007,Ibabang Tayuman,13.390383,122.508663
040000000,045600000,045642000,045642008,Ilayang Tayuman,13.414373,122.547782
040000000,045600000,045642000,045642009,Inabuan,13.345673,122.559634
040000000,045600000,045642000,045642010,Nasalaan,13.192535,122.594581
040000000,045600000,045642000,045642011,Pagsangahan,13.224788,122.628070
040000000,045600000,045642000,045642012,Poblacion,13.348625,122.519796
040000000,045600000,045642000,045642013,Pugon,13.226743,122.563118
040000000,045600000,045642000,045642014,Silongin,13.317246,122.546903
040000000,045600000,045642000,045642015,Don Juan Vercelos,13.287793,122.525678
040000000,045600000,045642000,045642016,Mabuñga,13.300264,122.612471
040000000,045600000,045642000,045642017,Santo Niño,13.303886,122.587050
040000000,045600000,045644000,045644001,Abuyon,13.607667,122.489911
040000000,045600000,045644000,045644002,Andres Bonifacio,13.550724,122.551515
040000000,045600000,045644000,045644003,Bani,13.634096,122.466811
040000000,045600000,045644000,045644004,Binay,13.493500,122.596020
040000000,045600000,045644000,045644005,Buenavista,13.563495,122.537431
040000000,045600000,045644000,045644006,Busokbusokan,13.457115,122.582368
040000000,045600000,045644000,045644008,Calwit,13.592066,122.510287
040000000,045600000,045644000,045644009,Guinhalinan,13.662868,122.477323
040000000,045600000,045644000,045644010,Lacdayan,13.574906,122.522749
040000000,045600000,045644000,045644011,Maguiting,13.622397,122.487475
040000000,045600000,045644000,045644012,Manlampong,13.642092,122.490477
040000000,045600000,045644000,045644013,Pagkakaisa,13.565454,122.561066
040000000,045600000,045644000,045644014,Maligaya,13.566561,122.572646
040000000,045600000,045644000,045644015,Bayanihan,13.573557,122.558679
040000000,045600000,045644000,045644016,Pagdadamayan,13.572145,122.571052
040000000,045600000,045644000,045644017,Punta,13.527065,122.618828
040000000,045600000,045644000,045644018,Rizal,13.551385,122.594985
040000000,045600000,045644000,045644019,San Isidro,13.666413,122.436431
040000000,045600000,045644000,045644020,San Juan,13.518803,122.556590
040000000,045600000,045644000,045644021,San Vicente,13.486796,122.567019
040000000,045600000,045644000,045644022,Vigo Central,13.458516,122.609822
040000000,045600000,045644000,045644023,Villa Aurin,13.540231,122.519347
040000000,045600000,045644000,045644024,Villa Reyes,13.441436,122.613457
040000000,045600000,045644000,045644025,White Cliff,13.464725,122.562651
040000000,045600000,045645000,045645001,Antipolo,13.916056,121.563340
040000000,045600000,045645000,045645002,Balubal,13.973609,121.533356
040000000,045600000,045645000,045645003,Concepcion Pinagbakuran,14.002118,121.483779
040000000,045600000,045645000,045645006,Bignay 1,13.867106,121.490191
040000000,045600000,045645000,045645007,Bignay 2,13.853647,121.472835
040000000,045600000,045645000,045645009,Bucal,13.920759,121.536318
040000000,045600000,045645000,045645010,Canda,13.904634,121.525645
040000000,045600000,045645000,045645011,Castañas,13.878216,121.545455
040000000,045600000,045645000,045645012,Concepcion Banahaw,13.993294,121.472736
040000000,045600000,045645000,045645013,Concepcion No. 1,13.946803,121.473015
040000000,045600000,045645000,045645014,Concepcion Palasan,13.914505,121.467064
040000000,045600000,045645000,045645015,Gibanga,13.964410,121.544406
040000000,045600000,045645000,045645016,Guisguis-San Roque,13.874393,121.521991
040000000,045600000,045645000,045645017,Guisguis-Talon,13.866525,121.506049
040000000,045600000,045645000,045645018,Janagdong 1,13.924335,121.502838
040000000,045600000,045645000,045645019,Janagdong 2,13.895602,121.511684
040000000,045600000,045645000,045645020,Limbon,13.892627,121.541957
040000000,045600000,045645000,045645021,Lutucan Bata,13.890390,121.495427
040000000,045600000,045645000,045645022,Lutucan Malabag,13.907633,121.484400
040000000,045600000,045645000,045645023,Lutucan 1,13.917955,121.492310
040000000,045600000,045645000,045645024,Mamala I,14.019816,121.510937
040000000,045600000,045645000,045645025,Manggalang 1,13.865855,121.460705
040000000,045600000,045645000,045645026,Manggalang Tulo-tulo,13.871060,121.449797
040000000,045600000,045645000,045645027,Manggalang-Bantilan,13.839687,121.435858
040000000,045600000,045645000,045645028,Manggalang-Kiling,13.830900,121.454458
040000000,045600000,045645000,045645029,Montecillo,13.886769,121.478504
040000000,045600000,045645000,045645030,Morong,13.933471,121.548863
040000000,045600000,045645000,045645032,Pili,13.949834,121.535638
040000000,045600000,045645000,045645033,Barangay 2,13.964537,121.525015
040000000,045600000,045645000,045645034,Barangay 3,13.965652,121.528508
040000000,045600000,045645000,045645035,Barangay 4,13.962929,121.528858
040000000,045600000,045645000,045645036,Barangay 5,13.961883,121.525847
040000000,045600000,045645000,045645037,Barangay 6,13.961070,121.524162
040000000,045600000,045645000,045645038,Sampaloc Bogon,14.017838,121.497390
040000000,045600000,045645000,045645039,Sampaloc 1,13.988892,121.512563
040000000,045600000,045645000,045645040,Sampaloc 2,13.963614,121.507398
040000000,045600000,045645000,045645041,Sampaloc Santo Cristo,13.957765,121.491610
040000000,045600000,045645000,045645042,Talaan Aplaya,13.891490,121.564138
040000000,045600000,045645000,045645043,Talaanpantoc,13.905032,121.553899
040000000,045600000,045645000,045645044,Tumbaga 1,13.942548,121.523886
040000000,045600000,045645000,045645045,Tumbaga 2,13.933261,121.513077
040000000,045600000,045645000,045645046,Barangay 1,13.962187,121.521932
040000000,045600000,045645000,045645047,Mamala II,13.976770,121.522282
040000000,045600000,045646000,045646001,Aldavoc,13.964090,122.537177
040000000,045600000,045646000,045646002,Aliji,13.967946,122.521442
040000000,045600000,045646000,045646003,Bagong Silang,14.087968,122.451693
040000000,045600000,045646000,045646004,Bamban,13.991906,122.568823
040000000,045600000,045646000,045646005,Bosigon,14.091175,122.537802
040000000,045600000,045646000,045646006,Bukal,13.972684,122.598246
040000000,045600000,045646000,045646007,Cabugwang,13.989011,122.386379
040000000,045600000,045646000,045646008,Cagascas,14.001622,122.415286
040000000,045600000,045646000,045646009,Casispalan,14.081621,122.507060
040000000,045600000,045646000,045646010,Colong-colong,13.963538,122.499193
040000000,045600000,045646000,045646011,Del Rosario,14.023258,122.401356
040000000,045600000,045646000,045646012,Cabibihan,14.025383,122.381026
040000000,045600000,045646000,045646013,Candalapdap,13.940061,122.491383
040000000,045600000,045646000,045646014,Katimo,13.940545,122.452999
040000000,045600000,045646000,045646015,Kinatakutan,13.957021,122.470462
040000000,045600000,045646000,045646016,Landing,14.062565,122.559324
040000000,045600000,045646000,045646017,Laurel,13.938828,122.513194
040000000,045600000,045646000,045646018,Magsaysay,13.963565,122.528986
040000000,045600000,045646000,045646019,Maguibuay,14.010931,122.683546
040000000,045600000,045646000,045646020,Mahinta,13.990585,122.505090
040000000,045600000,045646000,045646021,Malbog,14.015490,122.388797
040000000,045600000,045646000,045646022,Manato Central,13.999798,122.431985
040000000,045600000,045646000,045646023,Manato Station,13.977561,122.415457
040000000,045600000,045646000,045646024,Mangayao,13.963303,122.425590
040000000,045600000,045646000,045646025,Mansilay,14.009956,122.590629
040000000,045600000,045646000,045646026,Mapulot,14.058035,122.596077
040000000,045600000,045646000,045646027,Munting Parang,13.960099,122.553200
040000000,045600000,045646000,045646028,Payapa,13.970499,122.566074
040000000,045600000,045646000,045646029,Poblacion,13.964737,122.539961
040000000,045600000,045646000,045646030,Rizal,13.955038,122.545586
040000000,045600000,045646000,045646031,Sabang,13.950085,122.522886
040000000,045600000,045646000,045646032,San Diego,13.992435,122.480626
040000000,045600000,045646000,045646033,San Francisco,14.016985,122.504151
040000000,045600000,045646000,045646034,San Isidro,13.997651,122.461452
040000000,045600000,045646000,045646035,San Roque,13.982403,122.445286
040000000,045600000,045646000,045646036,San Vicente,13.995260,122.528455
040000000,045600000,045646000,045646037,Santa Cecilia,13.969735,122.532543
040000000,045600000,045646000,045646038,Santa Monica,14.074359,122.477659
040000000,045600000,045646000,045646039,Santo Niño I,14.014357,122.447483
040000000,045600000,045646000,045646040,Santo Niño II,14.027372,122.427208
040000000,045600000,045646000,045646041,Santo Tomas,14.011918,122.549211
040000000,045600000,045646000,045646042,Seguiwan,13.957198,122.441559
040000000,045600000,045646000,045646043,Tabason,14.038782,122.528652
040000000,045600000,045646000,045646044,Tunton,14.035053,122.634413
040000000,045600000,045646000,045646045,Victoria,13.992013,122.402027
040000000,045600000,045647000,045647001,Alitao,14.046732,121.540591
040000000,045600000,045647000,045647002,Alupay,14.058300,121.610425
040000000,045600000,045647000,045647003,Angeles Zone I,14.023109,121.595540
040000000,045600000,045647000,045647004,Angeles Zone II,14.023830,121.593286
040000000,045600000,045647000,045647005,Angeles Zone III,14.024999,121.594124
040000000,045600000,045647000,045647006,Angeles Zone IV,14.025849,121.594977
040000000,045600000,045647000,045647007,Angustias Zone I,14.026282,121.590056
040000000,045600000,045647000,045647008,Angustias Zone II,14.027021,121.590962
040000000,045600000,045647000,045647009,Angustias Zone III,14.027884,121.591924
040000000,045600000,045647000,045647010,Angustias Zone IV,14.028564,121.590689
040000000,045600000,045647000,045647011,Anos,13.993698,121.561942
040000000,045600000,045647000,045647012,Ayaas,14.031408,121.612683
040000000,045600000,045647000,045647013,Baguio,14.017238,121.580512
040000000,045600000,045647000,045647014,Banilad,14.042541,121.605020
040000000,045600000,045647000,045647015,Calantas,14.033530,121.546383
040000000,045600000,045647000,045647016,Camaysa,14.051133,121.562688
040000000,045600000,045647000,045647017,Dapdap,14.058076,121.566035
040000000,045600000,045647000,045647018,Gibanga,14.022001,121.520878
040000000,045600000,045647000,045647019,Alsam Ibaba,14.026172,121.631010
040000000,045600000,045647000,045647020,Bukal Ibaba,14.006558,121.560438
040000000,045600000,045647000,045647021,Ilasan Ibaba,14.062273,121.629074
040000000,045600000,045647000,045647022,Nangka Ibaba,13.993771,121.601049
040000000,045600000,045647000,045647023,Palale Ibaba,14.061463,121.708617
040000000,045600000,045647000,045647024,Ibas,14.056835,121.583190
040000000,045600000,045647000,045647025,Alsam Ilaya,14.037987,121.630255
040000000,045600000,045647000,045647026,Bukal Ilaya,14.032304,121.527169
040000000,045600000,045647000,045647027,Ilasan Ilaya,14.083146,121.638247
040000000,045600000,045647000,045647028,Nangka Ilaya,14.009430,121.596422
040000000,045600000,045647000,045647029,Palale Ilaya,14.054649,121.659693
040000000,045600000,045647000,045647030,Ipilan,14.030563,121.575921
040000000,045600000,045647000,045647031,Isabang,13.960057,121.564944
040000000,045600000,045647000,045647032,Calumpang,13.977618,121.556997
040000000,045600000,045647000,045647033,Domoit Kanluran,13.977886,121.582575
040000000,045600000,045647000,045647034,Katigan Kanluran,14.044956,121.619859
040000000,045600000,045647000,045647035,Palale Kanluran,14.042851,121.652871
040000000,045600000,045647000,045647036,Lakawan,14.008181,121.623090
040000000,045600000,045647000,045647037,Lalo,14.043990,121.562129
040000000,045600000,045647000,045647038,Lawigue,14.027990,121.656499
040000000,045600000,045647000,045647039,Lita,14.017850,121.598374
040000000,045600000,045647000,045647040,Malaoa,14.008831,121.576038
040000000,045600000,045647000,045647041,Masin,14.050824,121.637074
040000000,045600000,045647000,045647042,Mate,14.005933,121.639426
040000000,045600000,045647000,045647043,Mateuna,14.021022,121.606946
040000000,045600000,045647000,045647044,Mayowe,13.971658,121.579749
040000000,045600000,045647000,045647045,Opias,14.035682,121.593371
040000000,045600000,045647000,045647046,Pandakaki,13.990484,121.626447
040000000,045600000,045647000,045647047,Pook,14.048575,121.594635
040000000,045600000,045647000,045647048,Potol,13.989766,121.587019
040000000,045600000,045647000,045647049,San Diego Zone I,14.024780,121.592285
040000000,045600000,045647000,045647050,San Diego Zone II,14.025942,121.593292
040000000,045600000,045647000,045647051,San Diego Zone III,14.026702,121.593921
040000000,045600000,045647000,045647052,San Diego Zone IV,14.027254,121.594389
040000000,045600000,045647000,045647053,San Isidro Zone I,14.022804,121.588487
040000000,045600000,045647000,045647054,San Isidro Zone II,14.024239,121.588065
040000000,045600000,045647000,045647055,San Isidro Zone III,14.024154,121.589646
040000000,045600000,045647000,045647056,San Isidro Zone IV,14.025541,121.588762
040000000,045600000,045647000,045647057,San Roque Zone I,14.025864,121.591427
040000000,045600000,045647000,045647058,San Roque Zone II,14.027405,121.592914
040000000,045600000,045647000,045647059,Domoit Silangan,13.972388,121.592756
040000000,045600000,045647000,045647060,Katigan Silangan,14.056400,121.621959
040000000,045600000,045647000,045647061,Palale Silangan,14.080088,121.682836
040000000,045600000,045647000,045647062,Talolong,14.077456,121.614231
040000000,045600000,045647000,045647063,Tamlong,14.065174,121.598160
040000000,045600000,045647000,045647064,Tongko,13.984626,121.608359
040000000,045600000,045647000,045647065,Valencia,14.072422,121.654906
040000000,045600000,045647000,045647066,Wakas,14.007019,121.607240
040000000,045600000,045648000,045648001,Anastacia,13.971362,121.353158
040000000,045600000,045648000,045648002,Ayusan I,13.952630,121.304878
040000000,045600000,045648000,045648003,Barangay I,13.960877,121.319417
040000000,045600000,045648000,045648004,Barangay II,13.964374,121.321473
040000000,045600000,045648000,045648005,Barangay III,13.960294,121.323084
040000000,045600000,045648000,045648006,Barangay IV,13.964481,121.323818
040000000,045600000,045648000,045648007,Behia,13.903490,121.336793
040000000,045600000,045648000,045648008,Bukal,13.935298,121.275339
040000000,045600000,045648000,045648009,Bula,13.927540,121.307174
040000000,045600000,045648000,045648010,Bulakin,13.986189,121.342975
040000000,045600000,045648000,045648011,Cabatang,13.967903,121.378130
040000000,045600000,045648000,045648012,Cabay,13.878618,121.375288
040000000,045600000,045648000,045648013,Del Rosario,13.856550,121.386909
040000000,045600000,045648000,045648014,Lagalag,13.944810,121.378938
040000000,045600000,045648000,045648015,Lalig,13.973505,121.322562
040000000,045600000,045648000,045648016,Lumingon,13.956346,121.331791
040000000,045600000,045648000,045648017,Lusacan,13.955804,121.344327
040000000,045600000,045648000,045648018,Paiisa,13.923695,121.354422
040000000,045600000,045648000,045648019,Palagaran,13.938158,121.344299
040000000,045600000,045648000,045648021,Quipot,13.953724,121.320792
040000000,045600000,045648000,045648022,San Agustin,13.939688,121.323147
040000000,045600000,045648000,045648023,San Isidro,13.940989,121.333831
040000000,045600000,045648000,045648024,San Jose,13.920345,121.338505
040000000,045600000,045648000,045648025,San Juan,13.895366,121.359476
040000000,045600000,045648000,045648026,San Pedro,13.968396,121.296572
040000000,045600000,045648000,045648027,Tagbakin,13.913040,121.366731
040000000,045600000,045648000,045648028,Talisay,13.951666,121.361718
040000000,045600000,045648000,045648029,Tamisian,13.937307,121.301073
040000000,045600000,045648000,045648030,San Francisco,13.888682,121.350085
040000000,045600000,045648000,045648031,Aquino,13.962761,121.265972
040000000,045600000,045648000,045648032,Ayusan II,13.951388,121.279321
040000000,045600000,045649000,045649001,Almacen,13.865143,121.995252
040000000,045600000,045649000,045649002,Balagtas,13.846679,122.043140
040000000,045600000,045649000,045649003,Balanacan,13.850415,121.994986
040000000,045600000,045649000,045649005,Bulo Ibaba,13.867033,121.978682
040000000,045600000,045649000,045649006,Bulo Ilaya,13.876962,121.957900
040000000,045600000,045649000,045649007,Bonifacio,13.880067,122.032290
040000000,045600000,045649000,045649008,Burgos,13.891740,121.957560
040000000,045600000,045649000,045649009,Caigdal,13.833798,122.032056
040000000,045600000,045649000,045649010,General Luna,13.846097,122.017128
040000000,045600000,045649000,045649011,Kalilayan Ibaba,13.849276,121.966832
040000000,045600000,045649000,045649012,Cabulihan Ibaba,13.815802,122.022834
040000000,045600000,045649000,045649013,Mairok Ibaba,13.898573,121.975042
040000000,045600000,045649000,045649014,Kalilayan Ilaya,13.862771,121.952435
040000000,045600000,045649000,045649015,Cabulihan Ilaya,13.831699,122.014279
040000000,045600000,045649000,045649016,Mabini,13.857350,122.035355
040000000,045600000,045649000,045649017,Mairok Ilaya,13.907359,121.957887
040000000,045600000,045649000,045649018,Malvar,13.823096,121.989371
040000000,045600000,045649000,045649019,Maputat,13.815970,122.007930
040000000,045600000,045649000,045649020,Muliguin,13.834946,121.992610
040000000,045600000,045649000,045649021,Pagaguasan,13.860148,121.972266
040000000,045600000,045649000,045649022,Panaon Ibaba,13.875052,121.981415
040000000,045600000,045649000,045649023,Panaon Ilaya,13.884620,121.978752
040000000,045600000,045649000,045649024,Plaridel,13.864449,122.019015
040000000,045600000,045649000,045649025,F. De Jesus,13.836845,121.978184
040000000,045600000,045649000,045649026,R. Lapu-lapu,13.839180,121.975327
040000000,045600000,045649000,045649027,Raja Soliman,13.843578,121.980370
040000000,045600000,045649000,045649028,R. Magsaysay,13.839778,121.979426
040000000,045600000,045649000,045649029,Poctol,13.879587,122.006497
040000000,045600000,045649000,045649030,Punta,13.811459,121.990595
040000000,045600000,045649000,045649031,Rizal Ibaba,13.901271,122.009258
040000000,045600000,045649000,045649032,Rizal Ilaya,13.894793,122.022707
040000000,045600000,045649000,045649033,San Roque,13.829146,122.055100
040000000,045600000,045649000,045649034,Socorro,13.903484,121.989702
040000000,045600000,045649000,045649035,Tagumpay,13.833508,122.047295
040000000,045600000,045649000,045649036,Tubas,13.848139,122.053973
040000000,045600000,045649000,045649037,Tubigan,13.887087,121.990839
040000000,045800000,045801000,045801001,Bagumbayan,14.519032,121.149081
040000000,045800000,045801000,045801005,Kalayaan,14.530996,121.145798
040000000,045800000,045801000,045801007,Poblacion Ibaba,14.519459,121.147175
040000000,045800000,045801000,045801008,Poblacion Itaas,14.523982,121.151445
040000000,045800000,045801000,045801009,San Isidro,14.541411,121.162292
040000000,045800000,045801000,045801010,San Pedro,14.522430,121.152076
040000000,045800000,045801000,045801011,San Roque,14.533692,121.173341
040000000,045800000,045801000,045801012,San Vicente,14.522826,121.146216
040000000,045800000,045801000,045801013,Santo Niño,14.525829,121.150717
040000000,045800000,045801000,045801014,Mahabang Parang,14.547567,121.185606
040000000,045800000,045802000,045802001,Calawis,14.710076,121.267786
040000000,045800000,045802000,045802002,Cupang,14.641083,121.151147
040000000,045800000,045802000,045802003,Dela Paz,14.600719,121.164948
040000000,045800000,045802000,045802004,Mayamot,14.626395,121.119239
040000000,045800000,045802000,045802007,San Isidro,14.600470,121.185911
040000000,045800000,045802000,045802008,San Jose,14.637558,121.265968
040000000,045800000,045802000,045802009,San Roque,14.569017,121.170804
040000000,045800000,045802000,045802010,Mambugan,14.616536,121.136073
040000000,045800000,045802000,045802011,Bagong Nayon,14.628335,121.162365
040000000,045800000,045802000,045802012,Beverly Hills,14.582372,121.160064
040000000,045800000,045802000,045802013,Dalig,14.569971,121.188992
040000000,045800000,045802000,045802014,Inarawan,14.630134,121.206249
040000000,045800000,045802000,045802015,San Juan,14.647748,121.194019
040000000,045800000,045802000,045802016,San Luis,14.608874,121.198732
040000000,045800000,045802000,045802017,Santa Cruz,14.609970,121.160919
040000000,045800000,045802000,045802018,Muntingdilaw,14.601806,121.135037
040000000,045800000,045803000,045803001,Evangelista,14.514930,121.273188
040000000,045800000,045803000,045803002,Rizal,14.528314,121.265398
040000000,045800000,045803000,045803003,San Jose,14.537956,121.269846
040000000,045800000,045803000,045803004,San Salvador,14.563364,121.269217
040000000,045800000,045803000,045803005,Santiago,14.513959,121.261554
040000000,045800000,045803000,045803006,Concepcion,14.524663,121.281357
040000000,045800000,045803000,045803007,San Juan,14.546509,121.284221
040000000,045800000,045803000,045803008,San Miguel,14.525760,121.275745
040000000,045800000,045803000,045803009,Mabini,14.514984,121.266878
040000000,045800000,045803000,045803010,Pinugay,14.602962,121.280660
040000000,045800000,045804000,045804001,Bangad,14.370277,121.225565
040000000,045800000,045804000,045804002,Batingan,14.473065,121.199083
040000000,045800000,045804000,045804003,Bilibiran,14.499256,121.174987
040000000,045800000,045804000,045804004,Binitagan,14.314367,121.229388
040000000,045800000,045804000,045804005,Bombong,14.392874,121.224326
040000000,045800000,045804000,045804006,Buhangin,14.363231,121.225145
040000000,045800000,045804000,045804007,Calumpang,14.475681,121.188458
040000000,045800000,045804000,045804009,Ginoong Sanay,14.320638,121.227847
040000000,045800000,045804000,045804010,Gulod,14.345782,121.221589
040000000,045800000,045804000,045804011,Habagatan,14.297838,121.236177
040000000,045800000,045804000,045804012,Ithan,14.431739,121.213137
040000000,045800000,045804000,045804013,Janosa,14.355469,121.224109
040000000,045800000,045804000,045804014,Kalawaan,14.502043,121.196561
040000000,045800000,045804000,045804015,Kalinawan,14.425097,121.211164
040000000,045800000,045804000,045804016,Kasile,14.399183,121.223159
040000000,045800000,045804000,045804017,Kaytome,14.349459,121.223570
040000000,045800000,045804000,045804018,Kinaboogan,14.378240,121.225034
040000000,045800000,045804000,045804019,Kinagatan,14.385789,121.224994
040000000,045800000,045804000,045804020,Libis,14.464774,121.189374
040000000,045800000,045804000,045804021,Limbon-limbon,14.440227,121.205417
040000000,045800000,045804000,045804022,Lunsad,14.456672,121.198519
040000000,045800000,045804000,045804023,Mahabang Parang,14.464523,121.210004
040000000,045800000,045804000,045804024,Macamot,14.487237,121.197856
040000000,045800000,045804000,045804025,Mambog,14.480890,121.213930
040000000,045800000,045804000,045804026,Palangoy,14.516912,121.188637
040000000,045800000,045804000,045804027,Pantok,14.517768,121.195767
040000000,045800000,045804000,045804028,Pila Pila,14.447266,121.208467
